nombre,subcategoria,descripcion,url,id,categoria
Gochü,restaurantes,fusión española,/Restaurant_Review-g187514-d6362972-Reviews-Gochu-Madrid.html,2596,Gastronomía
Restaurante Cervecería El Parador,restaurantes,mediterránea española,/Restaurant_Review-g187514-d15287563-Reviews-Restaurante_Cerveceria_El_Parador-Madrid.html,1087,Gastronomía
La Pilla,restaurantes,española fusión saludable mediterránea europea bar,/Restaurant_Review-g187514-d8009110-Reviews-La_Pilla-Madrid.html,2846,Gastronomía
Mr Carrot Cake,restaurantes,café francesa americana europea sudamericana húngara,/Restaurant_Review-g187514-d17370367-Reviews-Mr_Carrot_Cake-Madrid.html,1286,Gastronomía
Makau Poké,restaurantes,saludable hawaiana contemporánea,/Restaurant_Review-g187514-d13999339-Reviews-Makau_Poke-Madrid.html,838,Gastronomía
Vecchia Milano,restaurantes,italiana mediterránea europea,/Restaurant_Review-g187514-d990669-Reviews-Vecchia_Milano-Madrid.html,3169,Gastronomía
El Puchero,restaurantes,española,/Restaurant_Review-g187514-d795302-Reviews-El_Puchero-Madrid.html,2825,Gastronomía
FAYER Madrid,restaurantes,argentina israelí saludable oriente medio,/Restaurant_Review-g187514-d20156776-Reviews-FAYER_Madrid-Madrid.html,1712,Gastronomía
Restaurante Sabor Azafran,restaurantes,oriente medio persa,/Restaurant_Review-g187514-d9699682-Reviews-Restaurante_Sabor_Azafran-Madrid.html,3109,Gastronomía
Taberna La Pompeyana,restaurantes,bar mediterránea española,/Restaurant_Review-g187514-d2703258-Reviews-Taberna_Pompeyana-Madrid.html,2297,Gastronomía
Vermutería Gran Clavel,restaurantes,mediterránea europea española,/Restaurant_Review-g187514-d13294236-Reviews-Vermuteria_Gran_Clavel-Madrid.html,727,Gastronomía
Nice To Meet You Restaurant & Lounge,restaurantes,española,/Restaurant_Review-g187514-d8532773-Reviews-Nice_To_Meet_You_Restaurant_Lounge-Madrid.html,2934,Gastronomía
El Reloj de Harry & Sally,restaurantes,mediterránea española saludable comedor,/Restaurant_Review-g187514-d16750454-Reviews-El_Reloj_de_Harry_Sally-Madrid.html,1229,Gastronomía
Najera,restaurantes,mediterránea española,/Restaurant_Review-g187514-d2225381-Reviews-Najera-Madrid.html,1935,Gastronomía
Rafa,restaurantes,marisco,/Restaurant_Review-g187514-d990828-Reviews-Rafa-Madrid.html,3176,Gastronomía
La Mejor Flor Bar,restaurantes,internacional mediterránea española bares comer,/Restaurant_Review-g187514-d3906678-Reviews-La_Mejor_Flor_Bar-Madrid.html,2409,Gastronomía
Ottica Restaurante,restaurantes,mediterránea española contemporánea,/Restaurant_Review-g187514-d12655339-Reviews-Ottica_Restaurante-Madrid.html,546,Gastronomía
Buns & Bones - Guzmán el Bueno,restaurantes,asiática fusión street food comida calle china japonesa taiwanesa,/Restaurant_Review-g187514-d12159808-Reviews-Buns_Bones-Madrid.html,386,Gastronomía
MAD13,restaurantes,internacional mediterránea española,/Restaurant_Review-g187514-d11672699-Reviews-MAD13-Madrid.html,267,Gastronomía
Taqueria del Alamillo,restaurantes,mexicana latina centroamericana,/Restaurant_Review-g187514-d697520-Reviews-Taqueria_del_Alamillo-Madrid.html,2672,Gastronomía
La Nonna,restaurantes,italiana pizza europea mediterránea,/Restaurant_Review-g187514-d1082421-Reviews-La_Nonna-Madrid.html,211,Gastronomía
El 11 Resto-Brunch,restaurantes,francesa belga,/Restaurant_Review-g187514-d23202790-Reviews-El_11_Resto_Brunch-Madrid.html,2009,Gastronomía
Palacio de Cibeles,restaurantes,mediterránea europea española saludable,/Restaurant_Review-g187514-d3216764-Reviews-Palacio_de_Cibeles-Madrid.html,2324,Gastronomía
RESTAURANTE BRASAYLEÑA C.C. PLENILUNIO,restaurantes,restaurante carne brasileña barbacoa sudamericana asador,/Restaurant_Review-g187514-d5017965-Reviews-RESTAURANTE_BRASAYLENA_C_C_PLENILUNIO-Madrid.html,2493,Gastronomía
China Te,restaurantes,china japonesa sushi asiática,/Restaurant_Review-g187514-d814032-Reviews-China_Te-Madrid.html,2885,Gastronomía
Al Settimo Cielo Pizza E Pasta,restaurantes,italiana pizza mediterránea europea,/Restaurant_Review-g187514-d7332427-Reviews-Al_Settimo_Cielo_Pizza_E_Pasta-Madrid.html,2729,Gastronomía
Alfredo's Barbacoa,restaurantes,americana comida rápida barbacoa,/Restaurant_Review-g187514-d1050554-Reviews-Alfredo_s_Barbacoa-Madrid.html,147,Gastronomía
Fellina,restaurantes,italiana europea napolitana campania toscana siciliana centro italia sur italia,/Restaurant_Review-g187514-d12934099-Reviews-Fellina-Madrid.html,623,Gastronomía
San Bernardo 115 Gastrobar,restaurantes,internacional mediterránea europea española fusión,/Restaurant_Review-g187514-d5922051-Reviews-San_Bernardo_115_Gastrobar-Madrid.html,2572,Gastronomía
As de Bastos Madrid,restaurantes,española mediterránea,/Restaurant_Review-g187514-d10375694-Reviews-As_de_Bastos_Madrid-Madrid.html,101,Gastronomía
400 Grados Pizza - Maria de Molina,restaurantes,italiana pizza saludable,/Restaurant_Review-g187514-d21407059-Reviews-400_Grados_Pizza_Maria_de_Molina-Madrid.html,1917,Gastronomía
La Torino,restaurantes,argentina restaurante carne barbacoa española,/Restaurant_Review-g187514-d2704454-Reviews-La_Torino-Madrid.html,2298,Gastronomía
Restaurante Hermanos Egea,restaurantes,mediterránea española,/Restaurant_Review-g187514-d7303748-Reviews-Restaurante_Hermanos_Egea-Madrid.html,2724,Gastronomía
Zuppa,restaurantes,sopas española street food comida calle,/Restaurant_Review-g187514-d19205850-Reviews-Zuppa-Madrid.html,1534,Gastronomía
San Wich,restaurantes,comida rápida chilena sudamericana,/Restaurant_Review-g187514-d1828741-Reviews-San_Wich-Madrid.html,1433,Gastronomía
Casa Ciriaco,restaurantes,mediterránea española,/Restaurant_Review-g187514-d3969499-Reviews-Casa_Ciriaco-Madrid.html,2415,Gastronomía
Restaurante Uval,restaurantes,mediterránea española,/Restaurant_Review-g187514-d15355806-Reviews-Restaurante_Uval-Madrid.html,1104,Gastronomía
El Zócalo,restaurantes,mexicana latina española,/Restaurant_Review-g187514-d18591849-Reviews-El_Zocalo-Madrid.html,1449,Gastronomía
Restaurante Flora Fina,restaurantes,europea española saludable mediterránea,/Restaurant_Review-g187514-d14183638-Reviews-Restaurante_Flora_Fina-Madrid.html,919,Gastronomía
LaLanda,restaurantes,mediterránea española europea,/Restaurant_Review-g187514-d4088133-Reviews-LaLanda-Madrid.html,2425,Gastronomía
Ayala Japon,restaurantes,japonesa sushi asiática,/Restaurant_Review-g187514-d790177-Reviews-Ayala_Japon-Madrid.html,2809,Gastronomía
La Jefa Home Bar,restaurantes,fusión española internacional saludable,/Restaurant_Review-g187514-d8147977-Reviews-La_Jefa_Home_Bar-Madrid.html,2888,Gastronomía
Restaurante Colósimo,restaurantes,española,/Restaurant_Review-g187514-d16668484-Reviews-Restaurante_Colosimo-Madrid.html,1215,Gastronomía
RESTAURANTE BRASAYLEÑA PLAZA MAYOR,restaurantes,restaurante carne brasileña barbacoa,/Restaurant_Review-g187514-d10319787-Reviews-RESTAURANTE_BRASAYLENA_PLAZA_MAYOR-Madrid.html,83,Gastronomía
Restaurante San Francisco,restaurantes,mediterránea española restaurante carne comedor saludable,/Restaurant_Review-g187514-d3138697-Reviews-Restaurante_San_Francisco-Madrid.html,2310,Gastronomía
Mad Brewing,restaurantes,bar europea,/Restaurant_Review-g187514-d9607580-Reviews-Mad_Brewing-Madrid.html,3103,Gastronomía
Restaurante Haroma,restaurantes,mediterránea europea española saludable,/Restaurant_Review-g187514-d14029170-Reviews-Restaurante_Haroma-Madrid.html,852,Gastronomía
Asturianos,restaurantes,española,/Restaurant_Review-g187514-d1535793-Reviews-Asturianos-Madrid.html,1106,Gastronomía
Gaztelubide,restaurantes,mediterránea española asador contemporánea,/Restaurant_Review-g187514-d2010883-Reviews-Gaztelubide-Madrid.html,1702,Gastronomía
"17, Burger & Wine",restaurantes,española fusión,/Restaurant_Review-g187514-d15148000-Reviews-17_Burger_Wine-Madrid.html,1041,Gastronomía
Masa Madre Vegan Food,restaurantes,internacional europea,/Restaurant_Review-g187514-d12857356-Reviews-Masa_Madre_Vegan_Food-Madrid.html,584,Gastronomía
Restaurante Casa Perico,restaurantes,europea española mediterránea,/Restaurant_Review-g187514-d1495996-Reviews-Restaurante_Casa_Perico-Madrid.html,985,Gastronomía
Alma Café,restaurantes,café internacional mediterránea europea española,/Restaurant_Review-g187514-d2342462-Reviews-Alma_Cafe_bar_bistro-Madrid.html,2079,Gastronomía
Kinza,restaurantes,georgiana,/Restaurant_Review-g187514-d21332416-Reviews-Kinza-Madrid.html,1884,Gastronomía
La Gloria de Montera,restaurantes,mediterránea española,/Restaurant_Review-g187514-d776345-Reviews-La_Gloria_de_Montera-Madrid.html,2779,Gastronomía
La Rochela,restaurantes,latina colombiana,/Restaurant_Review-g187514-d812848-Reviews-La_Rochela-Madrid.html,2882,Gastronomía
Ni Hao,restaurantes,china asiática sushi,/Restaurant_Review-g187514-d990909-Reviews-Ni_Hao_Arturo_Soria-Madrid.html,3180,Gastronomía
Pizzeria Nuns,restaurantes,pizza europea italiana,/Restaurant_Review-g187514-d21297784-Reviews-Pizzeria_Nuns-Madrid.html,1870,Gastronomía
Divina Dolores,restaurantes,internacional mediterránea española fusión,/Restaurant_Review-g187514-d23379428-Reviews-Divina_Dolores-Madrid.html,2070,Gastronomía
Restaurante Peruano Mis Tradiciones,restaurantes,latina peruana,/Restaurant_Review-g187514-d2208981-Reviews-Restaurante_Peruano_Mis_Tradiciones-Madrid.html,1932,Gastronomía
AGEYOKA sabor de Osaka,restaurantes,japonesa sushi asiática saludable,/Restaurant_Review-g187514-d14925133-Reviews-AGEYOKA_sabor_de_Osaka-Madrid.html,974,Gastronomía
Federica By Chef Oswaldo Sanchez,restaurantes,italiana latina internacional asiática fusión mediterránea española,/Restaurant_Review-g187514-d13122400-Reviews-Federica_By_Chef_Oswaldo_Sanchez-Madrid.html,679,Gastronomía
Bunny's Deli,restaurantes,tienda gourmet café,/Restaurant_Review-g187514-d12863077-Reviews-Bunny_s_Deli-Madrid.html,588,Gastronomía
Tanguito Parrilla,restaurantes,argentina restaurante carne barbacoa,/Restaurant_Review-g187514-d5868033-Reviews-Tanguito_Parrilla-Madrid.html,2567,Gastronomía
Cantina Roo,restaurantes,mexicana,/Restaurant_Review-g187514-d13956179-Reviews-Cantina_Roo-Madrid.html,827,Gastronomía
Amargo Place to Be,restaurantes,mediterránea europea fusión,/Restaurant_Review-g187514-d7367578-Reviews-Amargo_Place_to_Be-Madrid.html,2737,Gastronomía
Saporem Chueca,restaurantes,italiana mediterránea europea española,/Restaurant_Review-g187514-d6417784-Reviews-Saporem_Chueca-Madrid.html,2601,Gastronomía
La Finca de Susana,restaurantes,mediterránea europea española,/Restaurant_Review-g187514-d803129-Reviews-La_Finca_de_Susana-Madrid.html,2857,Gastronomía
Restaurante MasterChef,restaurantes,mediterránea europea española saludable internacional,/Restaurant_Review-g187514-d14057783-Reviews-Restaurante_MasterChef-Madrid.html,860,Gastronomía
Silvela Taberna,restaurantes,mediterránea española,/Restaurant_Review-g187514-d19927116-Reviews-Silvela_Taberna-Madrid.html,1661,Gastronomía
Matute Warehouse,restaurantes,fusión street food comida calle,/Restaurant_Review-g187514-d10381212-Reviews-Matute_Warehouse-Madrid.html,105,Gastronomía
Restaurante La Aduana,restaurantes,internacional mediterránea española fusión,/Restaurant_Review-g187514-d12600492-Reviews-Restaurante_La_Aduana-Madrid.html,526,Gastronomía
Abolea,restaurantes,mediterránea saludable,/Restaurant_Review-g187514-d12640194-Reviews-Abolea-Madrid.html,539,Gastronomía
Mr Ribs,restaurantes,americana barbacoa restaurante carne,/Restaurant_Review-g187514-d19541346-Reviews-Mr_Ribs-Madrid.html,1583,Gastronomía
Concepto X,restaurantes,internacional mediterránea española europea saludable,/Restaurant_Review-g187514-d21202809-Reviews-Concepto_X-Madrid.html,1835,Gastronomía
El Asturiano,restaurantes,mediterránea española,/Restaurant_Review-g187514-d10604702-Reviews-El_Asturiano-Madrid.html,167,Gastronomía
Restaurante Sexto,restaurantes,mediterránea europea española,/Restaurant_Review-g187514-d4756551-Reviews-Restaurante_Sexto-Madrid.html,2479,Gastronomía
Restaurante Libanes Fairuz,restaurantes,libanesa,/Restaurant_Review-g187514-d10465832-Reviews-Restaurante_Libanes_Fairuz-Madrid.html,124,Gastronomía
Mar y Tierra Chamartín,restaurantes,mediterránea española,/Restaurant_Review-g187514-d12979416-Reviews-Mar_y_Tierra-Madrid.html,643,Gastronomía
Ahora En El 16,restaurantes,italiana mediterránea fusión,/Restaurant_Review-g187514-d12981954-Reviews-Ahora_En_El_16-Madrid.html,644,Gastronomía
El Güelu,restaurantes,española,/Restaurant_Review-g187514-d14084577-Reviews-El_Guelu-Madrid.html,878,Gastronomía
Restaurante Mezcal,restaurantes,mexicana latina saludable sudamericana centroamericana,/Restaurant_Review-g187514-d10326909-Reviews-Restaurante_Mezcal-Madrid.html,89,Gastronomía
Tagomago Madrid,restaurantes,mediterránea europea española saludable internacional,/Restaurant_Review-g187514-d15794284-Reviews-Tagomago_Madrid-Madrid.html,1179,Gastronomía
Saona Teixeira,restaurantes,mediterránea saludable internacional española,/Restaurant_Review-g187514-d15151111-Reviews-Saona_Teixeira-Madrid.html,1044,Gastronomía
"La Tagliatella Goya, Madrid",restaurantes,italiana pizza mediterránea europea,/Restaurant_Review-g187514-d1047599-Reviews-La_Tagliatella_Goya_Madrid-Madrid.html,132,Gastronomía
Beker 6,restaurantes,mediterránea europea española,/Restaurant_Review-g187514-d7264508-Reviews-Beker_6-Madrid.html,2711,Gastronomía
Papizza,restaurantes,italiana pizza comida rápida,/Restaurant_Review-g187514-d3727864-Reviews-Papizza_Callao-Madrid.html,2383,Gastronomía
SELFIE restaurante Madrid,restaurantes,mediterránea española europea,/Restaurant_Review-g187514-d7810268-Reviews-Selfie_Restaurante_Madrid-Madrid.html,2793,Gastronomía
Restaurante Sandó,restaurantes,mediterránea europea española,/Restaurant_Review-g187514-d3251063-Reviews-Sando-Madrid.html,2326,Gastronomía
BrioChef,restaurantes,americana internacional tienda gourmet,/Restaurant_Review-g187514-d21295916-Reviews-BrioChef-Madrid.html,1869,Gastronomía
El Pajar,restaurantes,mediterránea europea española restaurantes cerveza,/Restaurant_Review-g187514-d991403-Reviews-El_Pajar-Madrid.html,3209,Gastronomía
Quintería el Bombín,restaurantes,española mediterránea,/Restaurant_Review-g187514-d10293065-Reviews-Quinteria_El_Bombin-Madrid.html,75,Gastronomía
La Taqueria de Birra,restaurantes,mexicana sudamericana,/Restaurant_Review-g187514-d3775380-Reviews-La_Taqueria_de_Birra_Don_Pedro-Madrid.html,2395,Gastronomía
By The Way,restaurantes,internacional mediterránea española,/Restaurant_Review-g187514-d10447489-Reviews-By_the_Way-Madrid.html,116,Gastronomía
St. James,restaurantes,marisco mediterránea europea española,/Restaurant_Review-g187514-d1136043-Reviews-St_James-Madrid.html,242,Gastronomía
B de J,restaurantes,mediterránea española,/Restaurant_Review-g187514-d6734922-Reviews-B_de_J-Madrid.html,2635,Gastronomía
El Urogallo - Casa de Campo,restaurantes,mediterránea europea española,/Restaurant_Review-g187514-d7826070-Reviews-El_Urogallo_Casa_de_Campo-Madrid.html,2801,Gastronomía
La Bonita Madrid,restaurantes,internacional mediterránea española,/Restaurant_Review-g187514-d15221949-Reviews-La_Bonita-Madrid.html,1070,Gastronomía
Tres Restaurante,restaurantes,fusión española mediterránea,/Restaurant_Review-g187514-d10161387-Reviews-Tres_Restaurante-Madrid.html,34,Gastronomía
La H Es Muda - Profesor Waksman,restaurantes,comida rápida,/Restaurant_Review-g187514-d11785350-Reviews-LA_H_ES_MUDA_PROFESOR_WAKSMAN-Madrid.html,290,Gastronomía
Trattoria Pinocchio,restaurantes,italiana pizza mediterránea europea,/Restaurant_Review-g187514-d1175865-Reviews-Trattoria_Pinocchio-Madrid.html,283,Gastronomía
Trattoria da Piero,restaurantes,italiana pizza mediterránea napolitana campania sur italia,/Restaurant_Review-g187514-d14108074-Reviews-Trattoria_da_Piero-Madrid.html,891,Gastronomía
s10bar,restaurantes,bar americana pub,/Restaurant_Review-g187514-d3907793-Reviews-S10bar-Madrid.html,2410,Gastronomía
Bodega Restaurante La Alegria,restaurantes,española mediterránea vinoteca,/Restaurant_Review-g187514-d6762382-Reviews-Bodega_Restaurante_La_Alegria-Madrid.html,2639,Gastronomía
Guilty Madrid,restaurantes,mediterránea contemporánea fusión,/Restaurant_Review-g187514-d15610104-Reviews-Guilty_Madrid-Madrid.html,1140,Gastronomía
Corazón Agavero Mezcaloteca,restaurantes,mexicana latina bar,/Restaurant_Review-g187514-d7724310-Reviews-Corazon_de_Agave_Mezcaloteca-Madrid.html,2769,Gastronomía
La Cuina Restaurante,restaurantes,restaurante carne mediterránea española,/Restaurant_Review-g187514-d2024338-Reviews-La_Cuina_Restaurante-Madrid.html,1726,Gastronomía
Comarca de Aliste,restaurantes,española,/Restaurant_Review-g187514-d2070307-Reviews-Comarca_de_Aliste-Madrid.html,1754,Gastronomía
La Terraza del Urban,restaurantes,bar española,/Restaurant_Review-g187514-d1028622-Reviews-La_Terraza_del_Urban-Madrid.html,74,Gastronomía
El Mandil,restaurantes,bar mediterránea europea española,/Restaurant_Review-g187514-d6703371-Reviews-El_Mandil-Madrid.html,2628,Gastronomía
La Gintonería de Candilón,restaurantes,pub restaurante mediterránea pub,/Restaurant_Review-g187514-d4405052-Reviews-La_Gintoneria_de_Candilon-Madrid.html,2450,Gastronomía
El Gallocanta Taberna,restaurantes,mediterránea española,/Restaurant_Review-g187514-d14986879-Reviews-El_Gallo_Canta-Madrid.html,995,Gastronomía
Taberna Antonio Sánchez,restaurantes,mediterránea española,/Restaurant_Review-g187514-d717296-Reviews-Taberna_Antonio_Sanchez-Madrid.html,2689,Gastronomía
La Tasca Del Retiro,restaurantes,mediterránea española,/Restaurant_Review-g187514-d15770954-Reviews-La_Tasca_Del_Retiro-Madrid.html,1177,Gastronomía
Con 2 Fogones,restaurantes,mediterránea europea española fusión,/Restaurant_Review-g187514-d795230-Reviews-Con_2_Fogones-Madrid.html,2823,Gastronomía
